age,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,2020,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200
24,17146447,16826988,18298935,19060645,20514317,25973082,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,15867040,15234563,13914616,14534242,14333068,14002502,13685378,15163456,15263566,16111586,16603820,17277243,17610294,17262752,17699334,19255279,17869973,18493511,16458139,17729385,18313374,15176953,14294871,11909182,10593239,9468107,9033266,8624587,8240509,7881572,7537641,7236547,6806145,7212188,7300752,7282535,7240535,7193309,7131159,7040606,6899722,6710205,6537542,6344784,6142289,5997176,5864661,5737444,5621917,5507743,5409065,5316356,5224150,5146139,5060510,4976090,4893724,4812682,4713162,4610322,4495727,4374039,4243410,4107724,3974717,3835671,3678341,3535612,3385097,3256602,3113182,2962578,2846273,2739097,2657560,2589641,2533041,2479961,2429999,2382812,2338144,2295746,2254923,2217272,2173381,2127056,2079319,2030357,1980628,1930406,1880308,1831052,1783311,1736937,1692186,1649196,1607354,1566545,1526726,1487802,1449686,1412176,1375189,1338704,1302556,1266824,1231496,1196559,1162018,1128095,1094846,1062421,1030915,1000436,971053,942744,915585,889785,865185,841876,819614,798567,778818,759985,741971,724494,707409,690599,674035,657694,641557,625609,609837,594240,578796,563590,548661,534038,519751,505817,492252,479060,466235,453764,441634,429828,418330,407127,396211,385573,375202,365094,355244,345649,336309,327222,318388,309806,301477,293399,285570,277984,270637,263521,256627,249946,243469,237187,231085,225154,219382,213760,208278,202923,197687,192566,187555,182652,177858,173172
25,16826988,18298935,19060645,20514317,25973082,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,17146447,15309116,15225422,13906267,14525521,14324468,13994101,13677167,15154358,15254408,16101919,16593858,17266877,17599727,17252395,17688714,19243726,17859251,18482415,16448265,17718747,18302386,15167847,14286294,11902036,10586883,9462426,9027846,8619412,8235565,7876843,7533118,7232205,6802062,7207861,7296371,7278166,7236191,7188993,7126880,7036382,6895583,6706179,6533620,6340977,6138603,5993577,5861142,5734002,5618544,5504438,5405819,5313167,5221016,5143051,5057474,4973105,4890787,4809795,4710334,4607556,4493030,4371414,4240863,4105260,3972332,3833369,3676134,3533490,3383066,3254648,3111314,2960800,2844565,2737454,2655965,2588087,2531521,2478473,2428541,2381383,2336741,2294369,2253570,2215942,2172077,2125779,2078072,2029139,1979440,1929248,1879180,1829953,1782241,1735895,1691170,1648206,1606390,1565605,1525810,1486909,1448816,1411329,1374363,1337901,1301775,1266064,1230757,1195841,1161321,1127418,1094189,1061784,1030296,999836,970470,942178,915036,889251,864666,841371,819122,798088,778350,759529,741526,724059,706984,690185,673631,657299,641172,625234,609471,593883,578449,563252,548331,533718,519439,505514,491957,478773,465956,453492,441369,429570,418079,406883,395974,385341,374977,364875,355031,345442,336107,327025,318197,309620,301296,293223,285398,277818,270475,263363,256473,249796,243323,237044,230946,225019,219251,213632,208153,202801,197569,192450,187442,182542,177751
26,18298935,19060645,20514317,25973082,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,16826988,15848005,15299930,15216287,13897923,14516806,14315873,13985704,13668961,15145265,15245255,16092258,16583901,17256517,17589168,17242043,17678101,19232180,17848535,18471325,16438396,17708116,18291405,15158746,14277722,11894895,10580531,9456748,9022429,8614241,8230624,7872117,7528598,7227865,6797981,7203536,7291993,7273799,7231849,7184680,7122604,7032160,6891445,6702155,6529699,6337172,6134920,5989981,5857625,5730561,5615173,5501136,5402576,5309979,5217883,5139966,5054439,4970121,4887853,4806909,4707508,4604792,4490334,4368791,4238319,4102797,3969948,3831069,3673929,3531370,3381036,3252695,3109447,2959024,2842858,2735812,2654372,2586534,2530002,2476986,2427084,2379954,2335339,2292992,2252218,2214612,2170774,2124504,2076825,2027922,1978252,1928090,1878052,1828855,1781172,1734853,1690156,1647218,1605426,1564665,1524894,1486017,1447947,1410482,1373539,1337098,1300993,1265304,1230018,1195124,1160624,1126742,1093532,1061147,1029678,999236,969888,941613,914487,888718,864148,840866,818630,797609,777883,759074,741081,723625,706560,689770,673226,656905,640788,624858,609105,593527,578102,562914,548002,533398,519127,505210,491662,478485,465676,453220,441104,429313,417828,406639,395736,385110,374752,364656,354818,345235,335905,326829,318006,309435,301115,293047,285227,277651,270312,263205,256319,249646,243177,236902,230808,224884,219119,213504,208028,202679,197450,192335,187330,182433
27,19060645,20514317,25973082,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,18298935,17125877,15838496,15290750,15207157,13889584,14508096,14307284,13977313,13660759,15136178,15236108,16082602,16573951,17246163,17578614,17231698,17667494,19220641,17837826,18460243,16428533,17697491,18280430,15149651,14269156,11887758,10574183,9451074,9017015,8609072,8225685,7867393,7524081,7223529,6793902,7199214,7287618,7269435,7227510,7180369,7118330,7027941,6887310,6698134,6525782,6333370,6131239,5986387,5854111,5727123,5611803,5497835,5399334,5306793,5214752,5136882,5051407,4967139,4884920,4804025,4704684,4602029,4487640,4366170,4235776,4100335,3967566,3828771,3671724,3529251,3379007,3250743,3107582,2957248,2841153,2734170,2652779,2584982,2528484,2475500,2425628,2378526,2333937,2291616,2250866,2213284,2169471,2123229,2075579,2026705,1977065,1926934,1876925,1827758,1780103,1733812,1689142,1646229,1604463,1563727,1523979,1485126,1447078,1409635,1372715,1336296,1300213,1264545,1229280,1194407,1159928,1126066,1092876,1060510,1029060,998636,969306,941048,913938,888185,863629,840362,818139,797130,777417,758618,740636,723190,706136,689357,672822,656511,640403,624483,608740,593171,577755,562576,547674,533077,518816,504907,491367,478198,465397,452948,440839,429055,417577,406395,395499,384879,374527,364437,354605,345028,335704,326633,317815,309249,300935,292872,285056,277484,270150,263047,256165,249497,243031,236760,230669,224749,218988,213376,207903,202558,197332,192219,187217
28,20514317,25973082,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,19060645,16806801,17115601,15828993,15281576,15198032,13881251,14499391,14298700,13968927,13652563,15127096,15226966,16072953,16564007,17235815,17568067,17221359,17656893,19209108,17827123,18449167,16418675,17686873,18269462,15140561,14260594,11880625,10567838,9445404,9011605,8603907,8220750,7862673,7519566,7219195,6789825,7194894,7283246,7265073,7223174,7176061,7114059,7023724,6883178,6694115,6521866,6329570,6127561,5982795,5850598,5723687,5608436,5494536,5396095,5303609,5211624,5133799,5048376,4964158,4881989,4801142,4701861,4599268,4484947,4363550,4233234,4097875,3965186,3826473,3669521,3527134,3376980,3248793,3105717,2955474,2839448,2732530,2651188,2583431,2526967,2474015,2424173,2377099,2332537,2290241,2249516,2211956,2168169,2121955,2074334,2025489,1975879,1925777,1875799,1826661,1779035,1732772,1688128,1645241,1603500,1562788,1523065,1484235,1446210,1408790,1371891,1335494,1299433,1263786,1228543,1193690,1159232,1125390,1092220,1059874,1028443,998037,968724,940484,913390,887652,863111,839857,817648,796652,776950,758163,740192,722756,705713,688943,672419,656117,640019,624109,608375,592815,577408,562238,547345,532758,518504,504604,491072,477911,465117,452676,440575,428798,417327,406151,395261,384648,374303,364219,354392,344821,335502,326437,317624,309063,300754,292696,284885,277318,269988,262889,256012,249347,242886,236618,230531,224614,218856,213248,207778,202436,197213,192104
29,25973082,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,20514317,18275154,16795036,17103620,15817913,15270879,15187394,13871534,14489241,14288691,13959148,13643006,15116508,15216307,16061702,16552412,17223750,17555769,17209304,17644534,19195662,17814644,18436252,16407182,17674492,18256673,15129962,14250612,11872309,10560441,9438792,9005297,8597884,8214995,7857169,7514303,7214141,6785073,7189858,7278147,7259987,7218117,7171038,7109080,7018807,6878360,6689429,6517301,6325139,6123271,5978607,5846503,5719680,5604510,5490690,5392318,5299896,5207975,5130206,5044842,4960683,4878572,4797781,4698570,4596048,4481808,4360496,4230271,4095006,3962410,3823795,3666953,3524665,3374616,3246519,3103543,2953405,2837460,2730617,2649332,2581623,2525198,2472283,2422476,2375435,2330904,2288638,2247941,2210407,2166652,2120470,2072882,2024071,1974496,1924429,1874486,1825383,1777790,1731559,1686946,1644090,1602378,1561694,1521999,1483196,1445198,1407804,1370931,1334559,1298523,1262901,1227683,1192855,1158420,1124602,1091456,1059132,1027723,997339,968046,939825,912750,887030,862507,839270,817076,796094,776406,757632,739674,722251,705219,688461,671948,655658,639571,623672,607949,592400,577004,561845,546962,532385,518141,504251,490728,477577,464792,452359,440267,428497,417035,405867,394985,384379,374041,363964,354144,344579,335267,326209,317402,308847,300544,292491,284686,277124,269799,262705,255832,249172,242716,236452,230370,224457,218703,213099,207633,202294,197075
30,25451203,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,25973082,19033969,18262361,16783280,17091648,15806840,15260189,15176763,13861824,14479099,14278688,13949377,13633456,15105926,15205656,16050458,16540825,17211694,17543480,17197258,17632182,19182225,17802174,18423347,16395697,17662120,18243893,15119371,14240636,11863998,10553048,9432185,8998993,8591866,8209245,7851669,7509043,7209091,6780323,7184825,7273053,7254905,7213065,7166018,7104103,7013894,6873545,6684747,6512739,6320711,6118985,5974422,5842410,5715676,5600587,5486846,5388543,5296186,5204330,5126615,5041311,4957211,4875157,4794423,4695281,4592831,4478671,4357443,4227310,4092140,3959637,3821118,3664386,3522198,3372254,3244246,3101371,2951338,2835474,2728705,2647477,2579815,2523430,2470553,2420780,2373772,2329273,2287036,2246368,2208860,2165135,2118986,2071430,2022654,1973114,1923082,1873174,1824105,1776546,1730347,1685766,1642939,1601256,1560601,1520933,1482157,1444186,1406818,1369971,1333625,1297614,1262017,1226823,1192020,1157610,1123815,1090692,1058391,1027003,996641,967369,939167,912111,886409,861903,838682,816504,795537,775863,757102,739156,721745,704725,687979,671478,655199,639123,623235,607523,591985,576600,561452,546579,532012,517779,503898,490385,477242,464467,452043,439958,428198,416743,405583,394708,384110,373779,363709,353896,344338,335033,325980,317180,308631,300333,292286,284486,276930,269610,262521,255653,248998,242546,236287,230208,224300,218550,212949,207488,202153
31,24037711,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,25451203,20485607,19020645,18249577,16771532,17079684,15795775,15249507,15166139,13852120,14468963,14268693,13939612,13623913,15095352,15195012,16039223,16529247,17199645,17531200,17185219,17619840,19168797,17789713,18410450,16384220,17649756,18231123,15108788,14230668,11855694,10545661,9425582,8992694,8585851,8203498,7846173,7503786,7204045,6775577,7179795,7267962,7249827,7208016,7161002,7099130,7008984,6868733,6680067,6508180,6316287,6114702,5970240,5838321,5711675,5596667,5483006,5384771,5292479,5200687,5123026,5037782,4953741,4871744,4791067,4691994,4589616,4475536,4354393,4224351,4089275,3956865,3818443,3661821,3519732,3369893,3241975,3099200,2949272,2833489,2726795,2645624,2578010,2521664,2468823,2419085,2372110,2327642,2285435,2244795,2207314,2163619,2117502,2069980,2021238,1971732,1921736,1871863,1822828,1775302,1729136,1684586,1641789,1600135,1559509,1519869,1481120,1443175,1405833,1369012,1332692,1296706,1261134,1225965,1191185,1156799,1123028,1089928,1057650,1026284,995943,966692,938510,911473,885789,861300,838095,815932,794980,775320,756572,738638,721240,704232,687497,671008,654740,638676,622799,607098,591571,576196,561059,546196,531640,517416,503545,490041,476908,464141,451726,439650,427898,416451,405299,394432,383841,373517,363454,353648,344097,334798,325752,316958,308415,300123,292082,284287,276736,269422,262337,255474,248824,242376,236121,230047,224143,218397,212800,207342
32,25946853,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,0,24037711,25936732,20471267,19007331,18236803,16759792,17067728,15784718,15238832,15155523,13842424,14458835,14258705,13929855,13614376,15084785,15184376,16027996,16517676,17187606,17518928,17173190,17607506,19155379,17777260,18397563,16372751,17637402,18218361,15098212,14220707,11847395,10538279,9418984,8986399,8579841,8197756,7840680,7498534,7199002,6770834,7174770,7262874,7244752,7202970,7155989,7094161,7004078,6863925,6675391,6503624,6311866,6110421,5966061,5834234,5707677,5592749,5479168,5381002,5288774,5197046,5119440,5034255,4950273,4868334,4787713,4688709,4586403,4472403,4351345,4221394,4086413,3954095,3815771,3659257,3517268,3367534,3239706,3097030,2947207,2831506,2724886,2643772,2576205,2519899,2467095,2417392,2370450,2326013,2283836,2243224,2205769,2162105,2116020,2068531,2019824,1970352,1920391,1870552,1821552,1774059,1727925,1683406,1640640,1599015,1558417,1518805,1480083,1442165,1404849,1368054,1331759,1295798,1260251,1225106,1190351,1155989,1122242,1089165,1056909,1025566,995246,966015,937853,910835,885169,860697,837508,815361,794424,774777,756042,738121,720735,703739,687016,670538,654282,638229,622363,606673,591157,575793,560666,545814,531267,517054,503193,489698,476575,463816,451410,439343,427598,416159,405015,394156,383572,373256,363200,353401,343856,334564,325524,316736,308199,299913,291877,284088,276542,269233,262154,255295,248649,242206,235956,229886,223986,218244,212651
33,22736341,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,0,0,25946853,25413040,25915983,20454890,18992125,18222213,16746384,17054074,15772090,15226641,15143398,13831350,14447268,14247298,13918711,13603484,15072717,15172228,16015173,16504462,17173856,17504913,17159451,17593420,19140055,17763038,18382845,16359653,17623292,18203786,15086133,14209330,11837917,10529849,9411449,8979210,8572977,8191198,7834408,7492535,7193243,6765417,7169030,7257064,7238956,7197208,7150264,7088486,6998475,6858434,6670051,6498421,6306816,6105533,5961288,5829567,5703111,5588275,5474784,5376697,5284543,5192889,5115344,5030228,4946313,4864439,4783883,4684958,4582734,4468825,4347864,4218017,4083144,3950932,3812718,3656330,3514454,3364840,3237114,3094553,2944850,2829241,2722707,2641657,2574144,2517883,2465121,2415458,2368554,2324152,2282008,2241429,2204004,2160375,2114327,2066877,2018208,1968776,1918855,1869056,1820095,1772640,1726543,1682060,1639327,1597736,1557170,1517590,1478899,1441011,1403725,1366959,1330693,1294762,1259243,1224126,1189399,1155065,1121344,1088294,1056064,1024746,994450,965242,937103,910106,884461,860008,836838,814709,793788,774157,755438,737531,720158,703176,686466,670002,653758,637718,621865,606188,590684,575332,560217,545377,530842,516641,502790,489306,476193,463445,451049,438991,427256,415826,404691,393841,383265,372957,362909,353118,343581,334296,325264,316482,307952,299673,291644,283861,276321,269018,261944,255091,248451,242013,235767,229702,223807,218070
34,19586332,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,0,0,0,22736341,23999266,25392710,25895250,20438526,18976931,18207635,16732987,17040431,15759473,15214460,15131283,13820285,14435710,14235900,13907576,13592602,15060659,15160090,16002361,16491258,17160117,17490909,17145724,17579345,19124743,17748827,18368139,16346565,17609193,18189223,15074064,14197963,11828446,10521425,9403920,8972027,8566119,8184645,7828140,7486541,7187488,6760005,7163295,7251258,7233165,7191450,7144544,7082815,6992876,6852947,6664715,6493222,6301771,6100649,5956519,5824903,5698549,5583804,5470404,5372395,5280316,5188734,5111252,5026204,4942356,4860548,4780056,4681210,4579068,4465250,4344386,4214642,4079877,3947771,3809668,3653405,3511643,3362148,3234524,3092077,2942494,2826977,2720528,2639544,2572085,2515868,2463149,2413526,2366659,2322293,2280183,2239636,2202241,2158647,2112636,2065223,2016593,1967201,1917320,1867561,1818639,1771222,1725162,1680714,1638016,1596457,1555925,1516375,1477716,1439858,1402602,1365866,1329629,1293726,1258236,1223147,1188447,1154141,1120447,1087423,1055219,1023926,993654,964470,936353,909378,883753,859320,836169,814057,793153,773538,754833,736941,719582,702613,685917,669466,653235,637208,621368,605703,590211,574872,559769,544941,530418,516227,502388,488915,475812,463075,450688,438640,426914,415494,404367,393525,382959,372659,362619,352836,343306,334029,325003,316229,307706,299433,291410,283634,276100,268802,261734,254887,248252,241819,235579,229518,223628
35,19499941,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,0,0,0,0,19586332,25902762,23977666,25369856,25871944,20420131,18959852,18191249,16717927,17025094,15745289,15200767,15117665,13807847,14422718,14223088,13895059,13580368,15047104,15146446,15987959,16476416,17144672,17475167,17130293,17563524,19107531,17732854,18351607,16331854,17593345,18172853,15060498,14185184,11817801,10511956,9395456,8963952,8558409,8177278,7821095,7479803,7181020,6753921,7156848,7244732,7226655,7184977,7138114,7076440,6986583,6846780,6658717,6487379,6296099,6095158,5951158,5819660,5693420,5578779,5465481,5367560,5275563,5184065,5106652,5021680,4937908,4856173,4775754,4676997,4574947,4461231,4340476,4210849,4076205,3944218,3806239,3650117,3508482,3359122,3231613,3089294,2939846,2824433,2718080,2637168,2569770,2513604,2460932,2411353,2364529,2320203,2278131,2237620,2200259,2156704,2110734,2063364,2014778,1965430,1915594,1865880,1817002,1769628,1723609,1679201,1636541,1595021,1554524,1515011,1476386,1438562,1401340,1364637,1328432,1292561,1257103,1222046,1187378,1153102,1119439,1086445,1054269,1023004,992760,963602,935510,908560,882958,858547,835416,813325,792439,772842,754154,736278,718935,701981,685300,668863,652647,636634,620808,605158,589680,574355,559265,544451,529940,515763,501936,488475,475384,462658,450283,438245,426530,415120,404003,393171,382614,372323,362293,352518,342997,333728,324711,315945,307429,299164,291148,283379,275851,268560,261499,254658,248028,241601,235367,229312
36,19063741,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,0,0,0,0,0,19499941,22695434,25879449,23956086,25347023,25848659,20401753,18942788,18174876,16702881,17009772,15731118,15187086,15104059,13795420,14409738,14210287,13882553,13568146,15033562,15132814,15973570,16461588,17129242,17459439,17114875,17547717,19090334,17716894,18335091,16317155,17577511,18156497,15046943,14172418,11807165,10502495,9387000,8955884,8550707,8169919,7814056,7473071,7174557,6747842,7150406,7238212,7220151,7178511,7131690,7070072,6980295,6840618,6652724,6481540,6290433,6089672,5945802,5814423,5688296,5573758,5460562,5362729,5270815,5179399,5102056,5017161,4933464,4851803,4771456,4672788,4570829,4457216,4336569,4207059,4072537,3940668,3802813,3646832,3505325,3356099,3228705,3086514,2937200,2821891,2715634,2634795,2567457,2511342,2458717,2409183,2362401,2318114,2276080,2235606,2198279,2154763,2108835,2061507,2012965,1963662,1913870,1864200,1815367,1768035,1722058,1677690,1635069,1593585,1553125,1513647,1475057,1437268,1400079,1363408,1327237,1291398,1255972,1220946,1186309,1152064,1118431,1085467,1053320,1022084,991866,962735,934668,907742,882163,857774,834664,812593,791726,772146,753475,735615,718287,701349,684683,668261,652060,636061,620250,604613,589149,573838,558762,543961,529463,515298,501484,488035,474956,462242,449877,437851,426146,414746,403640,392817,382270,371988,361966,352201,342689,333428,324419,315660,307152,298895,290886,283124,275603,268319,261263,254429,247805,241384,235155
37,21799284,19063634,17540717,19339617,18564211,17758286,19752499,20259918,22208985,23233417,23862010,24660557,26062036,24444570,26105080,20959668,23592942,23106155,22559346,26044142,19132096,10559047,12899885,12135959,15464277,17232007,15650810,16295105,16248455,14620318,14550479,12291203,11600773,11228645,9552234,9046226,8162158,7179399,6818961,6019552,5672036,5548901,4919088,4139582,4242478,3711083,3370647,2909233,2518664,2285081,1724439,1389113,1216116,843235,712963,511539,368896,289772,206218,143736,100616,79470,118866,0,0,0,0,0,0,19063741,19549135,22672738,25853570,23932130,25321676,25822811,20381351,18923845,18156702,16686178,16992762,15715387,15171899,15088955,13781624,14395328,14196077,13868671,13554578,15018529,15117682,15957596,16445126,17112113,17441980,17097760,17530169,19071244,17699177,18316756,16300838,17559933,18138341,15031896,14158245,11795358,10491992,9377613,8946928,8542156,8161749,7806242,7465598,7167382,6741094,7143256,7230973,7212931,7171332,7124558,7063001,6973314,6833777,6646071,6475058,6284142,6083583,5939857,5808608,5682608,5568184,5455102,5357367,5265544,5174220,5096954,5012143,4928530,4846951,4766684,4668115,4566258,4452759,4332233,4202852,4068464,3936728,3799011,3643185,3501819,3352743,3225476,3083427,2934262,2819069,2712918,2632160,2564890,2508831,2456259,2406774,2360038,2315796,2273804,2233371,2196080,2152608,2106726,2059446,2010952,1961698,1911956,1862336,1813551,1766267,1720336,1676012,1633433,1591992,1551572,1512134,1473582,1435830,1398679,1362045,1325909,1290107,1254716,1219725,1185123,1150912,1117313,1084381,1052267,1021062,990874,961772,933734,906834,881281,856916,833830,811780,790934,771374,752722,734879,717569,700648,683998,667593,651408,635425,619629,604008,588560,573264,558203,543417,528934,514783,500983,487547,474481,461779,449427,437413,425720,414332,403236,392425,381887,371616,361605,351849,342346,333094,324094,315345,306845,298596,290595,282840,275327,268050,261002,254174,247557,241142
